#    L    TT             EE             BB             TE             PP             TP             EP          
  2090    0.19377E+03    0.38247E+01    0.00000E+00   -0.47174E+01    0.14410E-08   -0.32365E-05    0.15069E-06
  2091    0.19307E+03    0.38290E+01    0.00000E+00   -0.45587E+01    0.14388E-08   -0.32480E-05    0.15429E-06
  2092    0.19235E+03    0.38341E+01    0.00000E+00   -0.44026E+01    0.14367E-08   -0.32592E-05    0.15761E-06
  2093    0.19162E+03    0.38401E+01    0.00000E+00   -0.42467E+01    0.14345E-08   -0.32701E-05    0.16062E-06
  2094    0.19089E+03    0.38469E+01    0.00000E+00   -0.40941E+01    0.14324E-08   -0.32806E-05    0.16330E-06
  2095    0.19015E+03    0.38545E+01    0.00000E+00   -0.39440E+01    0.14303E-08   -0.32907E-05    0.16565E-06
  2096    0.18941E+03    0.38630E+01    0.00000E+00   -0.37965E+01    0.14281E-08   -0.33001E-05    0.16764E-06
  2097    0.18866E+03    0.38722E+01    0.00000E+00   -0.36506E+01    0.14260E-08   -0.33089E-05    0.16925E-06
  2098    0.18790E+03    0.38823E+01    0.00000E+00   -0.35076E+01    0.14239E-08   -0.33170E-05    0.17047E-06
  2099    0.18714E+03    0.38930E+01    0.00000E+00   -0.33658E+01    0.14217E-08   -0.33242E-05    0.17128E-06
  2100    0.18638E+03    0.39047E+01    0.00000E+00   -0.32276E+01    0.14196E-08   -0.33306E-05    0.17166E-06
  2101    0.18561E+03    0.39169E+01    0.00000E+00   -0.30915E+01    0.14175E-08   -0.33359E-05    0.17160E-06
  2102    0.18483E+03    0.39300E+01    0.00000E+00   -0.29578E+01    0.14154E-08   -0.33403E-05    0.17111E-06
  2103    0.18404E+03    0.39437E+01    0.00000E+00   -0.28267E+01    0.14132E-08   -0.33439E-05    0.17020E-06
  2104    0.18326E+03    0.39582E+01    0.00000E+00   -0.26980E+01    0.14111E-08   -0.33465E-05    0.16889E-06
  2105    0.18246E+03    0.39732E+01    0.00000E+00   -0.25720E+01    0.14090E-08   -0.33484E-05    0.16720E-06
  2106    0.18167E+03    0.39891E+01    0.00000E+00   -0.24485E+01    0.14069E-08   -0.33495E-05    0.16514E-06
  2107    0.18087E+03    0.40056E+01    0.00000E+00   -0.23277E+01    0.14048E-08   -0.33498E-05    0.16273E-06
  2108    0.18006E+03    0.40227E+01    0.00000E+00   -0.22094E+01    0.14027E-08   -0.33495E-05    0.15999E-06
  2109    0.17926E+03    0.40405E+01    0.00000E+00   -0.20938E+01    0.14006E-08   -0.33485E-05    0.15692E-06
  2110    0.17844E+03    0.40590E+01    0.00000E+00   -0.19808E+01    0.13985E-08   -0.33469E-05    0.15355E-06
  2111    0.17763E+03    0.40780E+01    0.00000E+00   -0.18705E+01    0.13964E-08   -0.33447E-05    0.14989E-06
  2112    0.17681E+03    0.40976E+01    0.00000E+00   -0.17628E+01    0.13943E-08   -0.33420E-05    0.14595E-06
  2113    0.17598E+03    0.41177E+01    0.00000E+00   -0.16580E+01    0.13922E-08   -0.33389E-05    0.14176E-06
  2114    0.17516E+03    0.41385E+01    0.00000E+00   -0.15558E+01    0.13901E-08   -0.33353E-05    0.13733E-06
  2115    0.17433E+03    0.41598E+01    0.00000E+00   -0.14564E+01    0.13881E-08   -0.33314E-05    0.13267E-06
  2116    0.17351E+03    0.41819E+01    0.00000E+00   -0.13596E+01    0.13860E-08   -0.33271E-05    0.12780E-06
  2117    0.17268E+03    0.42046E+01    0.00000E+00   -0.12659E+01    0.13839E-08   -0.33225E-05    0.12273E-06
  2118    0.17184E+03    0.42274E+01    0.00000E+00   -0.11746E+01    0.13818E-08   -0.33176E-05    0.11749E-06
  2119    0.17100E+03    0.42510E+01    0.00000E+00   -0.10862E+01    0.13798E-08   -0.33125E-05    0.11208E-06
  2120    0.17016E+03    0.42749E+01    0.00000E+00   -0.10006E+01    0.13777E-08   -0.33072E-05    0.10653E-06
  2121    0.16932E+03    0.42994E+01    0.00000E+00   -0.91778E+00    0.13756E-08   -0.33018E-05    0.10085E-06
  2122    0.16847E+03    0.43242E+01    0.00000E+00   -0.83773E+00    0.13736E-08   -0.32964E-05    0.95048E-07
  2123    0.16763E+03    0.43495E+01    0.00000E+00   -0.76050E+00    0.13715E-08   -0.32908E-05    0.89148E-07
  2124    0.16679E+03    0.43751E+01    0.00000E+00   -0.68602E+00    0.13695E-08   -0.32853E-05    0.83164E-07
  2125    0.16594E+03    0.44013E+01    0.00000E+00   -0.61431E+00    0.13674E-08   -0.32798E-05    0.77113E-07
  2126    0.16510E+03    0.44276E+01    0.00000E+00   -0.54542E+00    0.13654E-08   -0.32744E-05    0.71008E-07
  2127    0.16425E+03    0.44545E+01    0.00000E+00   -0.47940E+00    0.13633E-08   -0.32692E-05    0.64867E-07
  2128    0.16341E+03    0.44817E+01    0.00000E+00   -0.41608E+00    0.13613E-08   -0.32641E-05    0.58705E-07
  2129    0.16256E+03    0.45091E+01    0.00000E+00   -0.35556E+00    0.13592E-08   -0.32592E-05    0.52537E-07
  2130    0.16171E+03    0.45368E+01    0.00000E+00   -0.29783E+00    0.13572E-08   -0.32545E-05    0.46380E-07
  2131    0.16087E+03    0.45650E+01    0.00000E+00   -0.24292E+00    0.13552E-08   -0.32502E-05    0.40250E-07
  2132    0.16003E+03    0.45933E+01    0.00000E+00   -0.19066E+00    0.13532E-08   -0.32462E-05    0.34161E-07
  2133    0.15919E+03    0.46220E+01    0.00000E+00   -0.14131E+00    0.13511E-08   -0.32426E-05    0.28131E-07
  2134    0.15835E+03    0.46508E+01    0.00000E+00   -0.94707E-01    0.13491E-08   -0.32394E-05    0.22174E-07
  2135    0.15750E+03    0.46800E+01    0.00000E+00   -0.50662E-01    0.13471E-08   -0.32367E-05    0.16306E-07
  2136    0.15666E+03    0.47091E+01    0.00000E+00   -0.95943E-02    0.13451E-08   -0.32345E-05    0.10544E-07
  2137    0.15582E+03    0.47386E+01    0.00000E+00    0.28897E-01    0.13431E-08   -0.32328E-05    0.49024E-08
  2138    0.15498E+03    0.47681E+01    0.00000E+00    0.64617E-01    0.13411E-08   -0.32318E-05   -0.60246E-09
  2139    0.15415E+03    0.47979E+01    0.00000E+00    0.97671E-01    0.13391E-08   -0.32313E-05   -0.59548E-08
  2140    0.15332E+03    0.48277E+01    0.00000E+00    0.12809E+00    0.13371E-08   -0.32316E-05   -0.11139E-07
  2141    0.15249E+03    0.48575E+01    0.00000E+00    0.15575E+00    0.13351E-08   -0.32326E-05   -0.16139E-07
  2142    0.15166E+03    0.48875E+01    0.00000E+00    0.18083E+00    0.13331E-08   -0.32344E-05   -0.20940E-07
  2143    0.15083E+03    0.49175E+01    0.00000E+00    0.20321E+00    0.13311E-08   -0.32370E-05   -0.25524E-07
  2144    0.15000E+03    0.49475E+01    0.00000E+00    0.22314E+00    0.13291E-08   -0.32404E-05   -0.29878E-07
  2145    0.14919E+03    0.49776E+01    0.00000E+00    0.24029E+00    0.13271E-08   -0.32447E-05   -0.33985E-07
  2146    0.14837E+03    0.50076E+01    0.00000E+00    0.25502E+00    0.13251E-08   -0.32500E-05   -0.37828E-07
  2147    0.14755E+03    0.50376E+01    0.00000E+00    0.26717E+00    0.13231E-08   -0.32563E-05   -0.41393E-07
  2148    0.14675E+03    0.50677E+01    0.00000E+00    0.27678E+00    0.13212E-08   -0.32635E-05   -0.44664E-07
  2149    0.14595E+03    0.50977E+01    0.00000E+00    0.28395E+00    0.13192E-08   -0.32719E-05   -0.47625E-07
  2150    0.14515E+03    0.51275E+01    0.00000E+00    0.28865E+00    0.13172E-08   -0.32814E-05   -0.50260E-07
  2151    0.14436E+03    0.51572E+01    0.00000E+00    0.29092E+00    0.13153E-08   -0.32920E-05   -0.52556E-07
  2152    0.14357E+03    0.51868E+01    0.00000E+00    0.29076E+00    0.13133E-08   -0.33037E-05   -0.54518E-07
  2153    0.14278E+03    0.52163E+01    0.00000E+00    0.28814E+00    0.13114E-08   -0.33166E-05   -0.56153E-07
