#    L    TT             EE             TE             PP             TP          
  1961    0.20418E+03    0.10793E+02   -0.17606E+02    0.53944E+05    0.16392E+02
  1962    0.20428E+03    0.10751E+02   -0.17746E+02    0.53868E+05    0.14019E+02
  1963    0.20439E+03    0.10707E+02   -0.17883E+02    0.53793E+05    0.11630E+02
  1964    0.20451E+03    0.10662E+02   -0.18016E+02    0.53717E+05    0.92304E+01
  1965    0.20465E+03    0.10616E+02   -0.18147E+02    0.53642E+05    0.68225E+01
  1966    0.20478E+03    0.10568E+02   -0.18274E+02    0.53567E+05    0.44104E+01
  1967    0.20493E+03    0.10521E+02   -0.18398E+02    0.53492E+05    0.19979E+01
  1968    0.20508E+03    0.10472E+02   -0.18519E+02    0.53417E+05   -0.41128E+00
  1969    0.20524E+03    0.10422E+02   -0.18636E+02    0.53342E+05   -0.28133E+01
  1970    0.20540E+03    0.10373E+02   -0.18749E+02    0.53267E+05   -0.52046E+01
  1971    0.20558E+03    0.10321E+02   -0.18860E+02    0.53192E+05   -0.75812E+01
  1972    0.20575E+03    0.10268E+02   -0.18966E+02    0.53118E+05   -0.99395E+01
  1973    0.20593E+03    0.10216E+02   -0.19069E+02    0.53043E+05   -0.12276E+02
  1974    0.20613E+03    0.10162E+02   -0.19169E+02    0.52969E+05   -0.14586E+02
  1975    0.20632E+03    0.10107E+02   -0.19265E+02    0.52895E+05   -0.16867E+02
  1976    0.20652E+03    0.10051E+02   -0.19357E+02    0.52821E+05   -0.19114E+02
  1977    0.20673E+03    0.99954E+01   -0.19445E+02    0.52747E+05   -0.21325E+02
  1978    0.20694E+03    0.99387E+01   -0.19529E+02    0.52673E+05   -0.23494E+02
  1979    0.20716E+03    0.98812E+01   -0.19610E+02    0.52599E+05   -0.25620E+02
  1980    0.20738E+03    0.98229E+01   -0.19687E+02    0.52526E+05   -0.27696E+02
  1981    0.20760E+03    0.97639E+01   -0.19760E+02    0.52452E+05   -0.29721E+02
  1982    0.20783E+03    0.97040E+01   -0.19830E+02    0.52379E+05   -0.31690E+02
  1983    0.20806E+03    0.96434E+01   -0.19896E+02    0.52305E+05   -0.33599E+02
  1984    0.20830E+03    0.95828E+01   -0.19957E+02    0.52232E+05   -0.35445E+02
  1985    0.20854E+03    0.95206E+01   -0.20015E+02    0.52159E+05   -0.37224E+02
  1986    0.20878E+03    0.94584E+01   -0.20069E+02    0.52086E+05   -0.38933E+02
  1987    0.20901E+03    0.93962E+01   -0.20119E+02    0.52013E+05   -0.40566E+02
  1988    0.20926E+03    0.93332E+01   -0.20165E+02    0.51940E+05   -0.42122E+02
  1989    0.20950E+03    0.92701E+01   -0.20206E+02    0.51868E+05   -0.43595E+02
  1990    0.20976E+03    0.92062E+01   -0.20245E+02    0.51795E+05   -0.44983E+02
  1991    0.21000E+03    0.91409E+01   -0.20279E+02    0.51723E+05   -0.46281E+02
  1992    0.21024E+03    0.90762E+01   -0.20309E+02    0.51650E+05   -0.47486E+02
  1993    0.21049E+03    0.90114E+01   -0.20335E+02    0.51578E+05   -0.48594E+02
  1994    0.21074E+03    0.89452E+01   -0.20358E+02    0.51506E+05   -0.49601E+02
  1995    0.21100E+03    0.88788E+01   -0.20376E+02    0.51434E+05   -0.50503E+02
  1996    0.21124E+03    0.88117E+01   -0.20391E+02    0.51362E+05   -0.51298E+02
  1997    0.21149E+03    0.87445E+01   -0.20400E+02    0.51290E+05   -0.51980E+02
  1998    0.21174E+03    0.86781E+01   -0.20406E+02    0.51218E+05   -0.52547E+02
  1999    0.21198E+03    0.86100E+01   -0.20409E+02    0.51147E+05   -0.52994E+02
  2000    0.21222E+03    0.85427E+01   -0.20407E+02    0.51075E+05   -0.53318E+02
  2001    0.21247E+03    0.84753E+01   -0.20401E+02    0.51004E+05   -0.53516E+02
  2002    0.21271E+03    0.84071E+01   -0.20392E+02    0.50933E+05   -0.53592E+02
  2003    0.21296E+03    0.83388E+01   -0.20378E+02    0.50861E+05   -0.53550E+02
  2004    0.21320E+03    0.82705E+01   -0.20361E+02    0.50790E+05   -0.53395E+02
  2005    0.21343E+03    0.82013E+01   -0.20339E+02    0.50719E+05   -0.53131E+02
  2006    0.21367E+03    0.81336E+01   -0.20315E+02    0.50648E+05   -0.52763E+02
  2007    0.21389E+03    0.80643E+01   -0.20285E+02    0.50578E+05   -0.52295E+02
  2008    0.21412E+03    0.79950E+01   -0.20253E+02    0.50507E+05   -0.51732E+02
  2009    0.21435E+03    0.79264E+01   -0.20215E+02    0.50436E+05   -0.51078E+02
  2010    0.21456E+03    0.78577E+01   -0.20175E+02    0.50366E+05   -0.50338E+02
  2011    0.21478E+03    0.77882E+01   -0.20131E+02    0.50296E+05   -0.49517E+02
  2012    0.21499E+03    0.77193E+01   -0.20083E+02    0.50225E+05   -0.48620E+02
  2013    0.21519E+03    0.76497E+01   -0.20031E+02    0.50155E+05   -0.47649E+02
  2014    0.21540E+03    0.75815E+01   -0.19975E+02    0.50085E+05   -0.46611E+02
  2015    0.21560E+03    0.75125E+01   -0.19917E+02    0.50015E+05   -0.45510E+02
  2016    0.21580E+03    0.74442E+01   -0.19853E+02    0.49945E+05   -0.44350E+02
  2017    0.21598E+03    0.73758E+01   -0.19787E+02    0.49875E+05   -0.43136E+02
  2018    0.21616E+03    0.73074E+01   -0.19717E+02    0.49806E+05   -0.41873E+02
  2019    0.21633E+03    0.72392E+01   -0.19642E+02    0.49736E+05   -0.40564E+02
  2020    0.21650E+03    0.71711E+01   -0.19566E+02    0.49667E+05   -0.39215E+02
  2021    0.21667E+03    0.71036E+01   -0.19485E+02    0.49597E+05   -0.37830E+02
  2022    0.21683E+03    0.70362E+01   -0.19401E+02    0.49528E+05   -0.36414E+02
  2023    0.21697E+03    0.69691E+01   -0.19313E+02    0.49459E+05   -0.34971E+02
  2024    0.21712E+03    0.69022E+01   -0.19223E+02    0.49390E+05   -0.33506E+02
  2025    0.21725E+03    0.68356E+01   -0.19128E+02    0.49321E+05   -0.32023E+02
  2026    0.21738E+03    0.67693E+01   -0.19031E+02    0.49252E+05   -0.30527E+02
  2027    0.21751E+03    0.67034E+01   -0.18930E+02    0.49183E+05   -0.29022E+02
  2028    0.21761E+03    0.66379E+01   -0.18826E+02    0.49115E+05   -0.27513E+02
  2029    0.21773E+03    0.65727E+01   -0.18719E+02    0.49046E+05   -0.26005E+02
  2030    0.21782E+03    0.65080E+01   -0.18609E+02    0.48978E+05   -0.24502E+02
  2031    0.21791E+03    0.64436E+01   -0.18496E+02    0.48909E+05   -0.23009E+02
  2032    0.21799E+03    0.63797E+01   -0.18380E+02    0.48841E+05   -0.21530E+02
  2033    0.21807E+03    0.63164E+01   -0.18261E+02    0.48773E+05   -0.20069E+02
  2034    0.21814E+03    0.62535E+01   -0.18139E+02    0.48705E+05   -0.18632E+02
  2035    0.21819E+03    0.61911E+01   -0.18014E+02    0.48637E+05   -0.17223E+02
  2036    0.21824E+03    0.61292E+01   -0.17887E+02    0.48569E+05   -0.15846E+02
  2037    0.21828E+03    0.60679E+01   -0.17756E+02    0.48501E+05   -0.14506E+02
  2038    0.21830E+03    0.60070E+01   -0.17624E+02    0.48434E+05   -0.13208E+02
  2039    0.21832E+03    0.59469E+01   -0.17487E+02    0.48366E+05   -0.11955E+02
  2040    0.21834E+03    0.58872E+01   -0.17349E+02    0.48299E+05   -0.10754E+02
  2041    0.21834E+03    0.58281E+01   -0.17208E+02    0.48231E+05   -0.96073E+01
  2042    0.21834E+03    0.57698E+01   -0.17065E+02    0.48164E+05   -0.85206E+01
  2043    0.21831E+03    0.57120E+01   -0.16919E+02    0.48097E+05   -0.74982E+01
  2044    0.21830E+03    0.56549E+01   -0.16771E+02    0.48030E+05   -0.65447E+01
  2045    0.21826E+03    0.55984E+01   -0.16620E+02    0.47963E+05   -0.56645E+01
  2046    0.21822E+03    0.55426E+01   -0.16468E+02    0.47896E+05   -0.48623E+01
  2047    0.21816E+03    0.54875E+01   -0.16314E+02    0.47829E+05   -0.41427E+01
  2048    0.21810E+03    0.54331E+01   -0.16156E+02    0.47763E+05   -0.35100E+01
  2049    0.21802E+03    0.53794E+01   -0.15998E+02    0.47696E+05   -0.29691E+01
  2050    0.21794E+03    0.53265E+01   -0.15837E+02    0.47630E+05   -0.25242E+01
  2051    0.21783E+03    0.52743E+01   -0.15674E+02    0.47563E+05   -0.21788E+01
  2052    0.21773E+03    0.52229E+01   -0.15510E+02    0.47497E+05   -0.19303E+01
  2053    0.21761E+03    0.51723E+01   -0.15343E+02    0.47431E+05   -0.17750E+01
  2054    0.21748E+03    0.51224E+01   -0.15175E+02    0.47365E+05   -0.17092E+01
  2055    0.21734E+03    0.50733E+01   -0.15005E+02    0.47299E+05   -0.17291E+01
  2056    0.21719E+03    0.50251E+01   -0.14834E+02    0.47233E+05   -0.18309E+01
  2057    0.21703E+03    0.49777E+01   -0.14661E+02    0.47167E+05   -0.20110E+01
  2058    0.21686E+03    0.49310E+01   -0.14487E+02    0.47101E+05   -0.22655E+01
  2059    0.21668E+03    0.48853E+01   -0.14311E+02    0.47036E+05   -0.25907E+01
  2060    0.21649E+03    0.48403E+01   -0.14133E+02    0.46970E+05   -0.29828E+01
  2061    0.21629E+03    0.47962E+01   -0.13954E+02    0.46905E+05   -0.34381E+01
  2062    0.21608E+03    0.47530E+01   -0.13775E+02    0.46839E+05   -0.39528E+01
  2063    0.21586E+03    0.47107E+01   -0.13594E+02    0.46774E+05   -0.45232E+01
  2064    0.21561E+03    0.46693E+01   -0.13412E+02    0.46709E+05   -0.51455E+01
  2065    0.21536E+03    0.46288E+01   -0.13229E+02    0.46644E+05   -0.58160E+01
  2066    0.21512E+03    0.45892E+01   -0.13046E+02    0.46579E+05   -0.65309E+01
  2067    0.21484E+03    0.45505E+01   -0.12861E+02    0.46514E+05   -0.72864E+01
  2068    0.21456E+03    0.45126E+01   -0.12676E+02    0.46449E+05   -0.80788E+01
  2069    0.21427E+03    0.44758E+01   -0.12489E+02    0.46384E+05   -0.89044E+01
  2070    0.21397E+03    0.44399E+01   -0.12303E+02    0.46320E+05   -0.97594E+01
  2071    0.21365E+03    0.44048E+01   -0.12116E+02    0.46255E+05   -0.10640E+02
  2072    0.21333E+03    0.43708E+01   -0.11928E+02    0.46191E+05   -0.11542E+02
  2073    0.21300E+03    0.43377E+01   -0.11740E+02    0.46127E+05   -0.12463E+02
  2074    0.21266E+03    0.43055E+01   -0.11552E+02    0.46062E+05   -0.13398E+02
  2075    0.21230E+03    0.42743E+01   -0.11363E+02    0.45998E+05   -0.14343E+02
  2076    0.21193E+03    0.42440E+01   -0.11174E+02    0.45934E+05   -0.15296E+02
  2077    0.21155E+03    0.42147E+01   -0.10985E+02    0.45870E+05   -0.16251E+02
  2078    0.21117E+03    0.41864E+01   -0.10795E+02    0.45806E+05   -0.17206E+02
  2079    0.21075E+03    0.41590E+01   -0.10606E+02    0.45742E+05   -0.18157E+02
  2080    0.21035E+03    0.41326E+01   -0.10416E+02    0.45679E+05   -0.19099E+02
  2081    0.20993E+03    0.41072E+01   -0.10227E+02    0.45615E+05   -0.20029E+02
  2082    0.20950E+03    0.40827E+01   -0.10037E+02    0.45552E+05   -0.20944E+02
  2083    0.20906E+03    0.40592E+01   -0.98494E+01    0.45488E+05   -0.21839E+02
  2084    0.20860E+03    0.40368E+01   -0.96607E+01    0.45425E+05   -0.22711E+02
  2085    0.20815E+03    0.40153E+01   -0.94718E+01    0.45362E+05   -0.23556E+02
  2086    0.20768E+03    0.39947E+01   -0.92835E+01    0.45298E+05   -0.24371E+02
  2087    0.20720E+03    0.39751E+01   -0.90964E+01    0.45235E+05   -0.25151E+02
  2088    0.20670E+03    0.39565E+01   -0.89099E+01    0.45172E+05   -0.25892E+02
  2089    0.20621E+03    0.39389E+01   -0.87231E+01    0.45109E+05   -0.26592E+02
  2090    0.20569E+03    0.39222E+01   -0.85377E+01    0.45046E+05   -0.27246E+02
  2091    0.20518E+03    0.39065E+01   -0.83527E+01    0.44984E+05   -0.27851E+02
  2092    0.20464E+03    0.38917E+01   -0.81691E+01    0.44921E+05   -0.28402E+02
  2093    0.20410E+03    0.38779E+01   -0.79844E+01    0.44858E+05   -0.28897E+02
  2094    0.20355E+03    0.38652E+01   -0.78018E+01    0.44796E+05   -0.29330E+02
  2095    0.20299E+03    0.38532E+01   -0.76204E+01    0.44734E+05   -0.29700E+02
  2096    0.20242E+03    0.38424E+01   -0.74405E+01    0.44671E+05   -0.30001E+02
  2097    0.20185E+03    0.38324E+01   -0.72610E+01    0.44609E+05   -0.30229E+02
  2098    0.20126E+03    0.38233E+01   -0.70831E+01    0.44547E+05   -0.30383E+02
  2099    0.20067E+03    0.38152E+01   -0.69052E+01    0.44485E+05   -0.30456E+02
  2100    0.20007E+03    0.38081E+01   -0.67298E+01    0.44423E+05   -0.30447E+02
  2101    0.19945E+03    0.38018E+01   -0.65552E+01    0.44361E+05   -0.30351E+02
  2102    0.19883E+03    0.37965E+01   -0.63819E+01    0.44299E+05   -0.30172E+02
  2103    0.19820E+03    0.37921E+01   -0.62101E+01    0.44237E+05   -0.29912E+02
  2104    0.19757E+03    0.37886E+01   -0.60396E+01    0.44176E+05   -0.29575E+02
  2105    0.19692E+03    0.37859E+01   -0.58707E+01    0.44114E+05   -0.29164E+02
  2106    0.19626E+03    0.37842E+01   -0.57033E+01    0.44052E+05   -0.28682E+02
  2107    0.19560E+03    0.37833E+01   -0.55376E+01    0.43991E+05   -0.28132E+02
  2108    0.19493E+03    0.37834E+01   -0.53734E+01    0.43930E+05   -0.27517E+02
  2109    0.19426E+03    0.37842E+01   -0.52110E+01    0.43868E+05   -0.26842E+02
  2110    0.19358E+03    0.37860E+01   -0.50503E+01    0.43807E+05   -0.26108E+02
  2111    0.19289E+03    0.37885E+01   -0.48915E+01    0.43746E+05   -0.25320E+02
  2112    0.19219E+03    0.37920E+01   -0.47344E+01    0.43685E+05   -0.24480E+02
  2113    0.19148E+03    0.37962E+01   -0.45794E+01    0.43624E+05   -0.23592E+02
  2114    0.19077E+03    0.38012E+01   -0.44262E+01    0.43564E+05   -0.22658E+02
  2115    0.19005E+03    0.38071E+01   -0.42750E+01    0.43503E+05   -0.21683E+02
  2116    0.18934E+03    0.38139E+01   -0.41259E+01    0.43442E+05   -0.20669E+02
  2117    0.18860E+03    0.38217E+01   -0.39790E+01    0.43382E+05   -0.19620E+02
  2118    0.18787E+03    0.38299E+01   -0.38340E+01    0.43321E+05   -0.18538E+02
  2119    0.18713E+03    0.38391E+01   -0.36912E+01    0.43261E+05   -0.17428E+02
  2120    0.18637E+03    0.38489E+01   -0.35506E+01    0.43201E+05   -0.16292E+02
  2121    0.18562E+03    0.38596E+01   -0.34123E+01    0.43140E+05   -0.15133E+02
  2122    0.18486E+03    0.38709E+01   -0.32763E+01    0.43080E+05   -0.13954E+02
  2123    0.18410E+03    0.38829E+01   -0.31425E+01    0.43020E+05   -0.12760E+02
  2124    0.18333E+03    0.38957E+01   -0.30111E+01    0.42960E+05   -0.11553E+02
  2125    0.18255E+03    0.39092E+01   -0.28820E+01    0.42900E+05   -0.10336E+02
  2126    0.18178E+03    0.39233E+01   -0.27554E+01    0.42841E+05   -0.91131E+01
  2127    0.18100E+03    0.39382E+01   -0.26313E+01    0.42781E+05   -0.78867E+01
  2128    0.18022E+03    0.39537E+01   -0.25095E+01    0.42722E+05   -0.66603E+01
  2129    0.17942E+03    0.39698E+01   -0.23902E+01    0.42662E+05   -0.54371E+01
  2130    0.17862E+03    0.39866E+01   -0.22735E+01    0.42603E+05   -0.42205E+01
  2131    0.17783E+03    0.40041E+01   -0.21594E+01    0.42543E+05   -0.30135E+01
  2132    0.17703E+03    0.40221E+01   -0.20477E+01    0.42484E+05   -0.18194E+01
  2133    0.17623E+03    0.40409E+01   -0.19388E+01    0.42425E+05   -0.64153E+00
  2134    0.17542E+03    0.40601E+01   -0.18325E+01    0.42366E+05    0.51701E+00
  2135    0.17461E+03    0.40800E+01   -0.17286E+01    0.42307E+05    0.16530E+01
  2136    0.17379E+03    0.41003E+01   -0.16277E+01    0.42248E+05    0.27631E+01
  2137    0.17298E+03    0.41213E+01   -0.15293E+01    0.42190E+05    0.38442E+01
  2138    0.17215E+03    0.41427E+01   -0.14336E+01    0.42131E+05    0.48930E+01
  2139    0.17134E+03    0.41648E+01   -0.13407E+01    0.42073E+05    0.59064E+01
  2140    0.17051E+03    0.41873E+01   -0.12504E+01    0.42014E+05    0.68810E+01
  2141    0.16969E+03    0.42101E+01   -0.11630E+01    0.41956E+05    0.78137E+01
  2142    0.16886E+03    0.42336E+01   -0.10783E+01    0.41898E+05    0.87013E+01
  2143    0.16803E+03    0.42575E+01   -0.99647E+00    0.41839E+05    0.95404E+01
  2144    0.16719E+03    0.42817E+01   -0.91726E+00    0.41781E+05    0.10328E+02
  2145    0.16636E+03    0.43065E+01   -0.84106E+00    0.41723E+05    0.11061E+02
  2146    0.16553E+03    0.43317E+01   -0.76753E+00    0.41666E+05    0.11735E+02
  2147    0.16469E+03    0.43572E+01   -0.69686E+00    0.41608E+05    0.12349E+02
  2148    0.16387E+03    0.43832E+01   -0.62904E+00    0.41550E+05    0.12898E+02
  2149    0.16303E+03    0.44096E+01   -0.56401E+00    0.41493E+05    0.13379E+02
  2150    0.16219E+03    0.44363E+01   -0.50183E+00    0.41435E+05    0.13789E+02
  2151    0.16136E+03    0.44633E+01   -0.44249E+00    0.41378E+05    0.14126E+02
  2152    0.16052E+03    0.44906E+01   -0.38598E+00    0.41321E+05    0.14390E+02
  2153    0.15969E+03    0.45183E+01   -0.33233E+00    0.41264E+05    0.14583E+02
  2154    0.15885E+03    0.45462E+01   -0.28151E+00    0.41207E+05    0.14706E+02
  2155    0.15802E+03    0.45743E+01   -0.23353E+00    0.41150E+05    0.14761E+02
  2156    0.15719E+03    0.46028E+01   -0.18837E+00    0.41093E+05    0.14749E+02
  2157    0.15636E+03    0.46314E+01   -0.14605E+00    0.41036E+05    0.14672E+02
  2158    0.15554E+03    0.46603E+01   -0.10654E+00    0.40979E+05    0.14532E+02
  2159    0.15471E+03    0.46894E+01   -0.69836E-01    0.40923E+05    0.14328E+02
  2160    0.15388E+03    0.47186E+01   -0.35941E-01    0.40866E+05    0.14064E+02
  2161    0.15305E+03    0.47480E+01   -0.48380E-02    0.40810E+05    0.13741E+02
  2162    0.15223E+03    0.47776E+01    0.23471E-01    0.40753E+05    0.13360E+02
  2163    0.15141E+03    0.48072E+01    0.49006E-01    0.40697E+05    0.12922E+02
  2164    0.15059E+03    0.48370E+01    0.71774E-01    0.40641E+05    0.12430E+02
  2165    0.14978E+03    0.48670E+01    0.91786E-01    0.40585E+05    0.11884E+02
  2166    0.14897E+03    0.48969E+01    0.10905E+00    0.40529E+05    0.11286E+02
  2167    0.14815E+03    0.49268E+01    0.12358E+00    0.40473E+05    0.10638E+02
  2168    0.14734E+03    0.49569E+01    0.13539E+00    0.40417E+05    0.99411E+01
  2169    0.14655E+03    0.49869E+01    0.14450E+00    0.40361E+05    0.91964E+01
  2170    0.14575E+03    0.50170E+01    0.15095E+00    0.40305E+05    0.84058E+01
  2171    0.14495E+03    0.50470E+01    0.15473E+00    0.40249E+05    0.75707E+01
  2172    0.14416E+03    0.50770E+01    0.15588E+00    0.40194E+05    0.66926E+01
  2173    0.14338E+03    0.51069E+01    0.15442E+00    0.40138E+05    0.57730E+01
  2174    0.14260E+03    0.51369E+01    0.15037E+00    0.40082E+05    0.48132E+01
  2175    0.14182E+03    0.51667E+01    0.14375E+00    0.40027E+05    0.38150E+01
  2176    0.14104E+03    0.51963E+01    0.13458E+00    0.39971E+05    0.27796E+01
  2177    0.14029E+03    0.52259E+01    0.12289E+00    0.39916E+05    0.17086E+01
  2178    0.13952E+03    0.52553E+01    0.10870E+00    0.39860E+05    0.60353E+00
  2179    0.13876E+03    0.52847E+01    0.92035E-01    0.39805E+05   -0.53420E+00
  2180    0.13801E+03    0.53138E+01    0.72919E-01    0.39750E+05   -0.17031E+01
  2181    0.13726E+03    0.53427E+01    0.51376E-01    0.39695E+05   -0.29016E+01
  2182    0.13652E+03    0.53715E+01    0.27431E-01    0.39639E+05   -0.41284E+01
  2183    0.13578E+03    0.54001E+01    0.11444E-02    0.39584E+05   -0.53818E+01
  2184    0.13504E+03    0.54284E+01   -0.27488E-01    0.39529E+05   -0.66605E+01
  2185    0.13432E+03    0.54564E+01   -0.58414E-01    0.39474E+05   -0.79629E+01
  2186    0.13360E+03    0.54843E+01   -0.91600E-01    0.39419E+05   -0.92875E+01
  2187    0.13289E+03    0.55118E+01   -0.12703E+00    0.39364E+05   -0.10633E+02
  2188    0.13218E+03    0.55391E+01   -0.16464E+00    0.39309E+05   -0.11998E+02
  2189    0.13148E+03    0.55660E+01   -0.20442E+00    0.39254E+05   -0.13380E+02
  2190    0.13080E+03    0.55926E+01   -0.24633E+00    0.39199E+05   -0.14779E+02
  2191    0.13010E+03    0.56190E+01   -0.29035E+00    0.39144E+05   -0.16193E+02
  2192    0.12943E+03    0.56449E+01   -0.33643E+00    0.39089E+05   -0.17620E+02
  2193    0.12875E+03    0.56705E+01   -0.38454E+00    0.39034E+05   -0.19058E+02
  2194    0.12809E+03    0.56957E+01   -0.43466E+00    0.38979E+05   -0.20508E+02
  2195    0.12743E+03    0.57206E+01   -0.48678E+00    0.38924E+05   -0.21966E+02
  2196    0.12678E+03    0.57450E+01   -0.54078E+00    0.38869E+05   -0.23431E+02
  2197    0.12614E+03    0.57690E+01   -0.59663E+00    0.38814E+05   -0.24903E+02
  2198    0.12550E+03    0.57926E+01   -0.65433E+00    0.38759E+05   -0.26379E+02
  2199    0.12487E+03    0.58158E+01   -0.71388E+00    0.38705E+05   -0.27858E+02
  2200    0.12425E+03    0.58385E+01   -0.77522E+00    0.38650E+05   -0.29338E+02
