#    L    TT             EE             TE             PP             TP          
   865    0.21146E+04    0.15226E+02    0.35832E+02    0.49797E+06   -0.21638E+03
   866    0.21046E+04    0.15446E+02    0.37093E+02    0.49696E+06   -0.21627E+03
   867    0.20943E+04    0.15671E+02    0.38327E+02    0.49594E+06   -0.21617E+03
   868    0.20839E+04    0.15900E+02    0.39535E+02    0.49493E+06   -0.21608E+03
   869    0.20734E+04    0.16133E+02    0.40715E+02    0.49392E+06   -0.21599E+03
   870    0.20628E+04    0.16370E+02    0.41868E+02    0.49292E+06   -0.21591E+03
   871    0.20521E+04    0.16612E+02    0.42991E+02    0.49191E+06   -0.21583E+03
   872    0.20413E+04    0.16858E+02    0.44087E+02    0.49091E+06   -0.21576E+03
   873    0.20303E+04    0.17107E+02    0.45154E+02    0.48991E+06   -0.21569E+03
   874    0.20193E+04    0.17361E+02    0.46191E+02    0.48892E+06   -0.21563E+03
   875    0.20082E+04    0.17618E+02    0.47200E+02    0.48793E+06   -0.21558E+03
   876    0.19970E+04    0.17879E+02    0.48180E+02    0.48694E+06   -0.21553E+03
   877    0.19859E+04    0.18143E+02    0.49128E+02    0.48595E+06   -0.21549E+03
   878    0.19745E+04    0.18410E+02    0.50046E+02    0.48497E+06   -0.21545E+03
   879    0.19631E+04    0.18682E+02    0.50935E+02    0.48398E+06   -0.21541E+03
   880    0.19517E+04    0.18956E+02    0.51792E+02    0.48300E+06   -0.21538E+03
   881    0.19401E+04    0.19232E+02    0.52618E+02    0.48203E+06   -0.21536E+03
   882    0.19285E+04    0.19512E+02    0.53412E+02    0.48105E+06   -0.21534E+03
   883    0.19169E+04    0.19796E+02    0.54174E+02    0.48008E+06   -0.21532E+03
   884    0.19052E+04    0.20080E+02    0.54906E+02    0.47911E+06   -0.21531E+03
   885    0.18933E+04    0.20369E+02    0.55604E+02    0.47815E+06   -0.21530E+03
   886    0.18815E+04    0.20660E+02    0.56270E+02    0.47718E+06   -0.21529E+03
   887    0.18696E+04    0.20952E+02    0.56904E+02    0.47622E+06   -0.21529E+03
   888    0.18578E+04    0.21248E+02    0.57505E+02    0.47526E+06   -0.21529E+03
   889    0.18457E+04    0.21544E+02    0.58073E+02    0.47431E+06   -0.21530E+03
   890    0.18337E+04    0.21844E+02    0.58608E+02    0.47335E+06   -0.21531E+03
   891    0.18218E+04    0.22145E+02    0.59110E+02    0.47240E+06   -0.21532E+03
   892    0.18097E+04    0.22447E+02    0.59580E+02    0.47145E+06   -0.21534E+03
   893    0.17976E+04    0.22752E+02    0.60016E+02    0.47051E+06   -0.21535E+03
   894    0.17856E+04    0.23058E+02    0.60418E+02    0.46956E+06   -0.21537E+03
   895    0.17734E+04    0.23364E+02    0.60789E+02    0.46862E+06   -0.21540E+03
   896    0.17613E+04    0.23673E+02    0.61126E+02    0.46768E+06   -0.21542E+03
   897    0.17491E+04    0.23982E+02    0.61430E+02    0.46675E+06   -0.21545E+03
   898    0.17371E+04    0.24292E+02    0.61701E+02    0.46581E+06   -0.21548E+03
   899    0.17250E+04    0.24603E+02    0.61938E+02    0.46488E+06   -0.21551E+03
   900    0.17128E+04    0.24914E+02    0.62142E+02    0.46395E+06   -0.21554E+03
   901    0.17008E+04    0.25226E+02    0.62313E+02    0.46302E+06   -0.21557E+03
   902    0.16886E+04    0.25538E+02    0.62450E+02    0.46210E+06   -0.21561E+03
   903    0.16764E+04    0.25851E+02    0.62554E+02    0.46118E+06   -0.21565E+03
   904    0.16645E+04    0.26163E+02    0.62625E+02    0.46026E+06   -0.21569E+03
   905    0.16524E+04    0.26476E+02    0.62662E+02    0.45934E+06   -0.21573E+03
   906    0.16403E+04    0.26788E+02    0.62666E+02    0.45843E+06   -0.21577E+03
   907    0.16283E+04    0.27100E+02    0.62636E+02    0.45751E+06   -0.21581E+03
   908    0.16165E+04    0.27411E+02    0.62574E+02    0.45660E+06   -0.21586E+03
   909    0.16046E+04    0.27722E+02    0.62479E+02    0.45570E+06   -0.21590E+03
   910    0.15926E+04    0.28033E+02    0.62352E+02    0.45479E+06   -0.21595E+03
   911    0.15807E+04    0.28342E+02    0.62191E+02    0.45389E+06   -0.21600E+03
   912    0.15689E+04    0.28652E+02    0.61999E+02    0.45299E+06   -0.21604E+03
   913    0.15569E+04    0.28959E+02    0.61773E+02    0.45209E+06   -0.21609E+03
   914    0.15452E+04    0.29266E+02    0.61517E+02    0.45119E+06   -0.21614E+03
   915    0.15335E+04    0.29572E+02    0.61229E+02    0.45030E+06   -0.21619E+03
   916    0.15219E+04    0.29875E+02    0.60908E+02    0.44941E+06   -0.21625E+03
   917    0.15102E+04    0.30179E+02    0.60558E+02    0.44852E+06   -0.21630E+03
   918    0.14988E+04    0.30480E+02    0.60175E+02    0.44763E+06   -0.21635E+03
   919    0.14873E+04    0.30779E+02    0.59762E+02    0.44675E+06   -0.21641E+03
   920    0.14759E+04    0.31077E+02    0.59317E+02    0.44586E+06   -0.21646E+03
   921    0.14646E+04    0.31373E+02    0.58842E+02    0.44498E+06   -0.21652E+03
   922    0.14533E+04    0.31666E+02    0.58338E+02    0.44411E+06   -0.21657E+03
   923    0.14421E+04    0.31957E+02    0.57803E+02    0.44323E+06   -0.21663E+03
   924    0.14310E+04    0.32247E+02    0.57239E+02    0.44236E+06   -0.21668E+03
   925    0.14200E+04    0.32533E+02    0.56646E+02    0.44149E+06   -0.21674E+03
   926    0.14090E+04    0.32818E+02    0.56024E+02    0.44062E+06   -0.21680E+03
   927    0.13982E+04    0.33099E+02    0.55374E+02    0.43975E+06   -0.21685E+03
   928    0.13875E+04    0.33378E+02    0.54695E+02    0.43889E+06   -0.21691E+03
   929    0.13767E+04    0.33654E+02    0.53990E+02    0.43802E+06   -0.21697E+03
   930    0.13662E+04    0.33926E+02    0.53256E+02    0.43716E+06   -0.21703E+03
   931    0.13557E+04    0.34197E+02    0.52496E+02    0.43631E+06   -0.21708E+03
   932    0.13453E+04    0.34463E+02    0.51710E+02    0.43545E+06   -0.21714E+03
   933    0.13350E+04    0.34725E+02    0.50897E+02    0.43460E+06   -0.21720E+03
   934    0.13248E+04    0.34986E+02    0.50061E+02    0.43374E+06   -0.21725E+03
   935    0.13147E+04    0.35242E+02    0.49197E+02    0.43290E+06   -0.21731E+03
   936    0.13048E+04    0.35494E+02    0.48309E+02    0.43205E+06   -0.21737E+03
   937    0.12949E+04    0.35743E+02    0.47397E+02    0.43120E+06   -0.21742E+03
   938    0.12852E+04    0.35988E+02    0.46462E+02    0.43036E+06   -0.21748E+03
   939    0.12756E+04    0.36228E+02    0.45502E+02    0.42952E+06   -0.21753E+03
   940    0.12660E+04    0.36465E+02    0.44520E+02    0.42868E+06   -0.21759E+03
   941    0.12566E+04    0.36698E+02    0.43516E+02    0.42784E+06   -0.21764E+03
   942    0.12473E+04    0.36926E+02    0.42490E+02    0.42701E+06   -0.21769E+03
   943    0.12383E+04    0.37150E+02    0.41442E+02    0.42618E+06   -0.21774E+03
   944    0.12293E+04    0.37369E+02    0.40373E+02    0.42535E+06   -0.21780E+03
   945    0.12204E+04    0.37583E+02    0.39284E+02    0.42452E+06   -0.21785E+03
   946    0.12116E+04    0.37793E+02    0.38176E+02    0.42369E+06   -0.21790E+03
   947    0.12030E+04    0.37998E+02    0.37048E+02    0.42287E+06   -0.21795E+03
   948    0.11944E+04    0.38199E+02    0.35902E+02    0.42205E+06   -0.21799E+03
   949    0.11861E+04    0.38394E+02    0.34739E+02    0.42123E+06   -0.21804E+03
   950    0.11778E+04    0.38584E+02    0.33557E+02    0.42041E+06   -0.21809E+03
   951    0.11697E+04    0.38770E+02    0.32359E+02    0.41959E+06   -0.21813E+03
   952    0.11618E+04    0.38951E+02    0.31145E+02    0.41878E+06   -0.21817E+03
   953    0.11540E+04    0.39125E+02    0.29915E+02    0.41797E+06   -0.21822E+03
   954    0.11463E+04    0.39295E+02    0.28669E+02    0.41716E+06   -0.21826E+03
   955    0.11388E+04    0.39459E+02    0.27409E+02    0.41635E+06   -0.21830E+03
   956    0.11313E+04    0.39618E+02    0.26133E+02    0.41555E+06   -0.21834E+03
   957    0.11241E+04    0.39771E+02    0.24845E+02    0.41474E+06   -0.21837E+03
   958    0.11169E+04    0.39917E+02    0.23543E+02    0.41394E+06   -0.21841E+03
   959    0.11101E+04    0.40060E+02    0.22227E+02    0.41314E+06   -0.21844E+03
   960    0.11033E+04    0.40196E+02    0.20901E+02    0.41234E+06   -0.21848E+03
   961    0.10965E+04    0.40327E+02    0.19563E+02    0.41155E+06   -0.21851E+03
   962    0.10901E+04    0.40452E+02    0.18213E+02    0.41075E+06   -0.21854E+03
   963    0.10837E+04    0.40571E+02    0.16853E+02    0.40996E+06   -0.21857E+03
   964    0.10775E+04    0.40684E+02    0.15484E+02    0.40917E+06   -0.21859E+03
   965    0.10714E+04    0.40792E+02    0.14106E+02    0.40839E+06   -0.21862E+03
   966    0.10656E+04    0.40893E+02    0.12718E+02    0.40760E+06   -0.21864E+03
   967    0.10598E+04    0.40990E+02    0.11323E+02    0.40682E+06   -0.21866E+03
   968    0.10541E+04    0.41079E+02    0.99195E+01    0.40603E+06   -0.21868E+03
   969    0.10487E+04    0.41162E+02    0.85101E+01    0.40525E+06   -0.21870E+03
   970    0.10434E+04    0.41240E+02    0.70931E+01    0.40448E+06   -0.21872E+03
   971    0.10382E+04    0.41311E+02    0.56706E+01    0.40370E+06   -0.21873E+03
   972    0.10332E+04    0.41376E+02    0.42434E+01    0.40293E+06   -0.21874E+03
   973    0.10283E+04    0.41435E+02    0.28109E+01    0.40215E+06   -0.21875E+03
   974    0.10236E+04    0.41488E+02    0.13736E+01    0.40138E+06   -0.21876E+03
   975    0.10191E+04    0.41535E+02   -0.66148E-01    0.40061E+06   -0.21877E+03
   976    0.10147E+04    0.41575E+02   -0.15091E+01    0.39985E+06   -0.21877E+03
   977    0.10105E+04    0.41610E+02   -0.29538E+01    0.39908E+06   -0.21877E+03
   978    0.10064E+04    0.41638E+02   -0.44003E+01    0.39832E+06   -0.21877E+03
   979    0.10025E+04    0.41661E+02   -0.58475E+01    0.39756E+06   -0.21877E+03
   980    0.99871E+03    0.41676E+02   -0.72953E+01    0.39680E+06   -0.21877E+03
   981    0.99507E+03    0.41685E+02   -0.87431E+01    0.39604E+06   -0.21876E+03
   982    0.99157E+03    0.41689E+02   -0.10190E+02    0.39529E+06   -0.21875E+03
   983    0.98829E+03    0.41686E+02   -0.11635E+02    0.39453E+06   -0.21874E+03
   984    0.98508E+03    0.41676E+02   -0.13079E+02    0.39378E+06   -0.21873E+03
   985    0.98208E+03    0.41661E+02   -0.14520E+02    0.39303E+06   -0.21871E+03
   986    0.97915E+03    0.41639E+02   -0.15958E+02    0.39228E+06   -0.21869E+03
   987    0.97637E+03    0.41611E+02   -0.17393E+02    0.39154E+06   -0.21867E+03
   988    0.97380E+03    0.41578E+02   -0.18823E+02    0.39079E+06   -0.21865E+03
   989    0.97137E+03    0.41538E+02   -0.20247E+02    0.39005E+06   -0.21862E+03
   990    0.96908E+03    0.41495E+02   -0.21667E+02    0.38931E+06   -0.21859E+03
   991    0.96693E+03    0.41443E+02   -0.23081E+02    0.38857E+06   -0.21856E+03
   992    0.96492E+03    0.41385E+02   -0.24488E+02    0.38784E+06   -0.21853E+03
   993    0.96297E+03    0.41320E+02   -0.25888E+02    0.38710E+06   -0.21849E+03
   994    0.96124E+03    0.41251E+02   -0.27280E+02    0.38637E+06   -0.21845E+03
   995    0.95972E+03    0.41175E+02   -0.28663E+02    0.38563E+06   -0.21841E+03
   996    0.95826E+03    0.41092E+02   -0.30038E+02    0.38490E+06   -0.21837E+03
   997    0.95694E+03    0.41005E+02   -0.31404E+02    0.38418E+06   -0.21832E+03
   998    0.95575E+03    0.40912E+02   -0.32758E+02    0.38345E+06   -0.21827E+03
   999    0.95470E+03    0.40813E+02   -0.34102E+02    0.38273E+06   -0.21822E+03
  1000    0.95379E+03    0.40708E+02   -0.35435E+02    0.38200E+06   -0.21816E+03
  1001    0.95301E+03    0.40597E+02   -0.36755E+02    0.38128E+06   -0.21810E+03
  1002    0.95229E+03    0.40480E+02   -0.38063E+02    0.38056E+06   -0.21804E+03
  1003    0.95178E+03    0.40359E+02   -0.39359E+02    0.37984E+06   -0.21798E+03
  1004    0.95140E+03    0.40231E+02   -0.40642E+02    0.37913E+06   -0.21791E+03
  1005    0.95123E+03    0.40098E+02   -0.41909E+02    0.37841E+06   -0.21784E+03
  1006    0.95112E+03    0.39958E+02   -0.43164E+02    0.37770E+06   -0.21776E+03
  1007    0.95106E+03    0.39814E+02   -0.44403E+02    0.37699E+06   -0.21768E+03
  1008    0.95092E+03    0.39664E+02   -0.45627E+02    0.37628E+06   -0.21760E+03
  1009    0.95113E+03    0.39509E+02   -0.46836E+02    0.37558E+06   -0.21752E+03
  1010    0.95148E+03    0.39349E+02   -0.48029E+02    0.37487E+06   -0.21743E+03
  1011    0.95188E+03    0.39185E+02   -0.49206E+02    0.37417E+06   -0.21735E+03
  1012    0.95242E+03    0.39014E+02   -0.50367E+02    0.37346E+06   -0.21725E+03
  1013    0.95309E+03    0.38840E+02   -0.51510E+02    0.37276E+06   -0.21716E+03
  1014    0.95389E+03    0.38660E+02   -0.52637E+02    0.37206E+06   -0.21706E+03
  1015    0.95467E+03    0.38476E+02   -0.53745E+02    0.37137E+06   -0.21695E+03
  1016    0.95566E+03    0.38286E+02   -0.54836E+02    0.37067E+06   -0.21685E+03
  1017    0.95678E+03    0.38092E+02   -0.55908E+02    0.36998E+06   -0.21674E+03
  1018    0.95796E+03    0.37893E+02   -0.56962E+02    0.36929E+06   -0.21663E+03
  1019    0.95919E+03    0.37690E+02   -0.57996E+02    0.36860E+06   -0.21651E+03
  1020    0.96063E+03    0.37481E+02   -0.59012E+02    0.36791E+06   -0.21639E+03
  1021    0.96212E+03    0.37268E+02   -0.60007E+02    0.36722E+06   -0.21627E+03
  1022    0.96367E+03    0.37052E+02   -0.60983E+02    0.36653E+06   -0.21615E+03
  1023    0.96535E+03    0.36830E+02   -0.61936E+02    0.36585E+06   -0.21602E+03
  1024    0.96708E+03    0.36605E+02   -0.62870E+02    0.36517E+06   -0.21589E+03
  1025    0.96887E+03    0.36376E+02   -0.63780E+02    0.36449E+06   -0.21575E+03
  1026    0.97101E+03    0.36142E+02   -0.64670E+02    0.36381E+06   -0.21561E+03
  1027    0.97298E+03    0.35906E+02   -0.65539E+02    0.36313E+06   -0.21547E+03
  1028    0.97501E+03    0.35666E+02   -0.66384E+02    0.36246E+06   -0.21532E+03
  1029    0.97717E+03    0.35421E+02   -0.67208E+02    0.36178E+06   -0.21518E+03
  1030    0.97938E+03    0.35174E+02   -0.68010E+02    0.36111E+06   -0.21502E+03
  1031    0.98149E+03    0.34923E+02   -0.68787E+02    0.36044E+06   -0.21487E+03
  1032    0.98389E+03    0.34667E+02   -0.69545E+02    0.35977E+06   -0.21471E+03
  1033    0.98626E+03    0.34409E+02   -0.70279E+02    0.35910E+06   -0.21455E+03
  1034    0.98883E+03    0.34149E+02   -0.70988E+02    0.35844E+06   -0.21438E+03
  1035    0.99138E+03    0.33885E+02   -0.71676E+02    0.35777E+06   -0.21421E+03
  1036    0.99399E+03    0.33618E+02   -0.72340E+02    0.35711E+06   -0.21404E+03
  1037    0.99665E+03    0.33349E+02   -0.72980E+02    0.35645E+06   -0.21386E+03
  1038    0.99943E+03    0.33077E+02   -0.73596E+02    0.35579E+06   -0.21368E+03
  1039    0.10023E+04    0.32802E+02   -0.74186E+02    0.35513E+06   -0.21349E+03
  1040    0.10050E+04    0.32525E+02   -0.74753E+02    0.35447E+06   -0.21330E+03
  1041    0.10079E+04    0.32247E+02   -0.75293E+02    0.35382E+06   -0.21311E+03
  1042    0.10109E+04    0.31965E+02   -0.75810E+02    0.35316E+06   -0.21292E+03
  1043    0.10138E+04    0.31681E+02   -0.76301E+02    0.35251E+06   -0.21272E+03
  1044    0.10169E+04    0.31395E+02   -0.76768E+02    0.35186E+06   -0.21252E+03
  1045    0.10199E+04    0.31109E+02   -0.77212E+02    0.35121E+06   -0.21231E+03
  1046    0.10230E+04    0.30819E+02   -0.77626E+02    0.35056E+06   -0.21210E+03
  1047    0.10262E+04    0.30528E+02   -0.78024E+02    0.34992E+06   -0.21189E+03
  1048    0.10293E+04    0.30236E+02   -0.78393E+02    0.34927E+06   -0.21167E+03
  1049    0.10325E+04    0.29943E+02   -0.78731E+02    0.34863E+06   -0.21145E+03
  1050    0.10357E+04    0.29648E+02   -0.79046E+02    0.34799E+06   -0.21122E+03
  1051    0.10389E+04    0.29352E+02   -0.79339E+02    0.34735E+06   -0.21099E+03
  1052    0.10422E+04    0.29056E+02   -0.79602E+02    0.34671E+06   -0.21076E+03
  1053    0.10453E+04    0.28758E+02   -0.79843E+02    0.34608E+06   -0.21052E+03
  1054    0.10486E+04    0.28459E+02   -0.80061E+02    0.34544E+06   -0.21028E+03
  1055    0.10518E+04    0.28161E+02   -0.80250E+02    0.34481E+06   -0.21004E+03
  1056    0.10550E+04    0.27861E+02   -0.80417E+02    0.34417E+06   -0.20979E+03
  1057    0.10583E+04    0.27562E+02   -0.80555E+02    0.34354E+06   -0.20954E+03
  1058    0.10617E+04    0.27262E+02   -0.80670E+02    0.34291E+06   -0.20929E+03
  1059    0.10651E+04    0.26962E+02   -0.80756E+02    0.34229E+06   -0.20903E+03
  1060    0.10684E+04    0.26661E+02   -0.80821E+02    0.34166E+06   -0.20877E+03
  1061    0.10717E+04    0.26361E+02   -0.80857E+02    0.34104E+06   -0.20850E+03
  1062    0.10750E+04    0.26061E+02   -0.80871E+02    0.34041E+06   -0.20823E+03
  1063    0.10782E+04    0.25762E+02   -0.80856E+02    0.33979E+06   -0.20796E+03
  1064    0.10815E+04    0.25462E+02   -0.80828E+02    0.33917E+06   -0.20769E+03
  1065    0.10847E+04    0.25163E+02   -0.80770E+02    0.33855E+06   -0.20741E+03
  1066    0.10879E+04    0.24864E+02   -0.80684E+02    0.33793E+06   -0.20713E+03
  1067    0.10912E+04    0.24567E+02   -0.80570E+02    0.33732E+06   -0.20684E+03
  1068    0.10944E+04    0.24270E+02   -0.80434E+02    0.33670E+06   -0.20656E+03
  1069    0.10976E+04    0.23974E+02   -0.80286E+02    0.33609E+06   -0.20627E+03
  1070    0.11009E+04    0.23679E+02   -0.80109E+02    0.33548E+06   -0.20597E+03
  1071    0.11040E+04    0.23386E+02   -0.79903E+02    0.33487E+06   -0.20567E+03
  1072    0.11071E+04    0.23093E+02   -0.79670E+02    0.33426E+06   -0.20537E+03
  1073    0.11103E+04    0.22802E+02   -0.79416E+02    0.33365E+06   -0.20507E+03
  1074    0.11133E+04    0.22512E+02   -0.79142E+02    0.33304E+06   -0.20477E+03
  1075    0.11164E+04    0.22223E+02   -0.78847E+02    0.33244E+06   -0.20446E+03
  1076    0.11194E+04    0.21937E+02   -0.78525E+02    0.33184E+06   -0.20415E+03
  1077    0.11224E+04    0.21652E+02   -0.78190E+02    0.33123E+06   -0.20383E+03
  1078    0.11253E+04    0.21370E+02   -0.77813E+02    0.33063E+06   -0.20352E+03
  1079    0.11281E+04    0.21088E+02   -0.77430E+02    0.33003E+06   -0.20320E+03
  1080    0.11310E+04    0.20809E+02   -0.77028E+02    0.32944E+06   -0.20287E+03
  1081    0.11338E+04    0.20533E+02   -0.76598E+02    0.32884E+06   -0.20255E+03
  1082    0.11365E+04    0.20259E+02   -0.76149E+02    0.32824E+06   -0.20222E+03
  1083    0.11392E+04    0.19987E+02   -0.75680E+02    0.32765E+06   -0.20189E+03
  1084    0.11419E+04    0.19717E+02   -0.75191E+02    0.32706E+06   -0.20156E+03
  1085    0.11445E+04    0.19451E+02   -0.74676E+02    0.32647E+06   -0.20122E+03
  1086    0.11471E+04    0.19187E+02   -0.74156E+02    0.32588E+06   -0.20089E+03
  1087    0.11496E+04    0.18927E+02   -0.73595E+02    0.32529E+06   -0.20055E+03
  1088    0.11520E+04    0.18667E+02   -0.73029E+02    0.32470E+06   -0.20021E+03
  1089    0.11544E+04    0.18412E+02   -0.72436E+02    0.32412E+06   -0.19986E+03
  1090    0.11567E+04    0.18161E+02   -0.71840E+02    0.32353E+06   -0.19952E+03
  1091    0.11590E+04    0.17911E+02   -0.71210E+02    0.32295E+06   -0.19917E+03
  1092    0.11613E+04    0.17665E+02   -0.70568E+02    0.32237E+06   -0.19882E+03
  1093    0.11634E+04    0.17423E+02   -0.69908E+02    0.32179E+06   -0.19846E+03
  1094    0.11653E+04    0.17184E+02   -0.69236E+02    0.32121E+06   -0.19811E+03
  1095    0.11674E+04    0.16949E+02   -0.68554E+02    0.32063E+06   -0.19775E+03
  1096    0.11693E+04    0.16717E+02   -0.67845E+02    0.32006E+06   -0.19739E+03
  1097    0.11712E+04    0.16489E+02   -0.67118E+02    0.31948E+06   -0.19703E+03
  1098    0.11730E+04    0.16265E+02   -0.66380E+02    0.31891E+06   -0.19667E+03
  1099    0.11747E+04    0.16046E+02   -0.65632E+02    0.31834E+06   -0.19630E+03
  1100    0.11763E+04    0.15831E+02   -0.64865E+02    0.31777E+06   -0.19593E+03
